loan_id, no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
856.0,4.0, Graduate, No,7000000.0,,6.0,475.0,1300000.0,6100000.0,,5200000.0, Rejected
857.0,1.0,, No,2200000.0,,,417.0,2000000.0,3900000.0,6500000.0,1900000.0, Rejected
,, Not Graduate,,6800000.0,18700000.0,,781.0,17600000.0,900000.0,23700000.0,5400000.0, Approved
859.0,1.0, Not Graduate,,2400000.0,6200000.0,12.0,337.0,3400000.0,2100000.0,,2300000.0, Rejected
,0.0, Not Graduate, Yes,600000.0,1800000.0,12.0,,300000.0,,,400000.0, Rejected
,4.0, Graduate, No,6200000.0,17300000.0,,837.0,12600000.0,3700000.0,,4600000.0, Approved
862.0,1.0, Not Graduate, No,7600000.0,24600000.0,12.0,810.0,1300000.0,10500000.0,30300000.0,5200000.0, Approved
863.0,2.0,,,4800000.0,10600000.0,8.0,588.0,,5200000.0,15000000.0,, Approved
864.0,5.0, Graduate, No,4200000.0,9200000.0,12.0,870.0,,2400000.0,12300000.0,5700000.0,
865.0,0.0,, Yes,7200000.0,20700000.0,10.0,733.0,15600000.0,,,9900000.0,
866.0,5.0, Not Graduate,,6400000.0,20300000.0,16.0,348.0,10000000.0,,20400000.0,6900000.0, Rejected
,0.0, Not Graduate, Yes,8900000.0,23000000.0,12.0,741.0,,11200000.0,27100000.0,7100000.0, Approved
868.0,3.0, Not Graduate, No,5100000.0,14500000.0,12.0,306.0,700000.0,,11600000.0,2900000.0, Rejected
,, Graduate, Yes,6300000.0,19500000.0,18.0,428.0,15900000.0,7200000.0,19900000.0,,
870.0,3.0, Graduate,,6600000.0,,4.0,455.0,3800000.0,3000000.0,,, Approved
871.0,1.0, Not Graduate, Yes,4800000.0,14700000.0,,356.0,,8800000.0,,5500000.0,
872.0,0.0, Graduate, No,200000.0,400000.0,4.0,594.0,500000.0,0.0,,100000.0, Approved
,0.0,, Yes,7500000.0,25800000.0,,844.0,9100000.0,,,6500000.0, Approved
874.0,4.0, Graduate, No,9000000.0,34700000.0,4.0,771.0,,,34100000.0,, Approved
875.0,, Graduate, No,5400000.0,12500000.0,4.0,622.0,14400000.0,2900000.0,11800000.0,5400000.0,
876.0,1.0, Not Graduate,,1700000.0,4500000.0,20.0,480.0,200000.0,600000.0,5400000.0,1900000.0, Rejected
877.0,4.0, Graduate, No,4300000.0,11500000.0,,337.0,11100000.0,6000000.0,17000000.0,5200000.0, Rejected
878.0,1.0, Graduate,,5200000.0,11200000.0,6.0,698.0,14100000.0,7600000.0,18800000.0,2700000.0, Approved
879.0,4.0,, No,4400000.0,17000000.0,18.0,302.0,1000000.0,2100000.0,,5700000.0,
880.0,1.0, Not Graduate, Yes,,7800000.0,14.0,349.0,11200000.0,,,3600000.0, Rejected
881.0,,, No,,3300000.0,,482.0,,300000.0,2900000.0,1600000.0, Rejected
882.0,2.0,, No,2500000.0,8200000.0,10.0,429.0,1500000.0,4100000.0,5900000.0,2200000.0, Rejected
,, Graduate,,500000.0,1300000.0,,,500000.0,300000.0,1500000.0,,
884.0,0.0, Graduate, Yes,,32400000.0,10.0,895.0,16800000.0,5800000.0,20700000.0,9500000.0, Approved
885.0,1.0, Not Graduate, Yes,5100000.0,,18.0,757.0,11800000.0,,13400000.0,3200000.0, Approved
886.0,2.0,, No,5200000.0,13500000.0,,777.0,7000000.0,5200000.0,,6100000.0, Approved
887.0,5.0,, Yes,4400000.0,8900000.0,4.0,,8100000.0,1000000.0,14200000.0,3000000.0, Approved
888.0,, Graduate, No,,,12.0,821.0,5200000.0,,5000000.0,2700000.0, Approved
,4.0, Not Graduate, Yes,9200000.0,,6.0,,1000000.0,400000.0,26900000.0,, Approved
,2.0, Not Graduate,,4800000.0,16500000.0,10.0,350.0,2000000.0,,,, Rejected
891.0,, Not Graduate, No,4900000.0,10700000.0,20.0,321.0,,400000.0,11100000.0,6500000.0, Rejected
892.0,, Graduate, Yes,4800000.0,,4.0,368.0,9100000.0,5100000.0,16500000.0,3500000.0, Rejected
,4.0, Graduate,,9300000.0,24900000.0,14.0,455.0,27600000.0,4700000.0,,13900000.0, Rejected
894.0,, Not Graduate, Yes,7500000.0,,,744.0,1600000.0,3600000.0,16700000.0,9300000.0, Approved
895.0,1.0, Graduate, No,5900000.0,16800000.0,4.0,806.0,11200000.0,9700000.0,22800000.0,7100000.0,
896.0,0.0, Graduate, No,,27900000.0,6.0,,21400000.0,,35600000.0,7800000.0, Rejected
897.0,, Graduate, No,5300000.0,13400000.0,8.0,719.0,1600000.0,200000.0,11400000.0,5300000.0, Approved
898.0,, Graduate, No,3700000.0,9000000.0,18.0,668.0,7800000.0,,13400000.0,, Approved
899.0,0.0, Graduate, Yes,2500000.0,5800000.0,18.0,494.0,5100000.0,4400000.0,8500000.0,2300000.0, Rejected
900.0,,, No,2800000.0,10800000.0,,841.0,700000.0,2600000.0,,, Approved
901.0,0.0, Graduate, Yes,5400000.0,21400000.0,8.0,721.0,8200000.0,6400000.0,16700000.0,7400000.0, Approved
,5.0, Graduate, No,,9400000.0,10.0,,200000.0,5300000.0,8000000.0,2800000.0, Rejected
903.0,5.0, Not Graduate,,4800000.0,15500000.0,10.0,812.0,9500000.0,1500000.0,17800000.0,, Approved
904.0,1.0, Not Graduate, No,8800000.0,17500000.0,20.0,832.0,1800000.0,3600000.0,24000000.0,7400000.0, Approved
905.0,2.0, Graduate, No,,14900000.0,12.0,571.0,-100000.0,5200000.0,13000000.0,, Approved
906.0,5.0, Not Graduate, No,9700000.0,37000000.0,,459.0,,17900000.0,,5600000.0, Rejected
907.0,2.0,, Yes,6400000.0,,6.0,592.0,2500000.0,6300000.0,20200000.0,, Approved
908.0,5.0, Graduate, No,3400000.0,13100000.0,20.0,527.0,900000.0,4500000.0,8600000.0,4000000.0, Rejected
909.0,,, No,3500000.0,,,333.0,,6400000.0,8100000.0,,
910.0,3.0, Not Graduate, No,3200000.0,,18.0,532.0,3300000.0,100000.0,9800000.0,2100000.0, Rejected
911.0,2.0, Graduate, Yes,,13100000.0,18.0,754.0,,3300000.0,,7200000.0, Approved
912.0,, Graduate, Yes,1300000.0,,,835.0,500000.0,,3300000.0,800000.0,
913.0,4.0, Graduate, No,2500000.0,5400000.0,,592.0,,1500000.0,9900000.0,,
,0.0, Graduate, No,7500000.0,27300000.0,,553.0,11600000.0,2800000.0,26200000.0,6100000.0, Approved
915.0,2.0,, No,700000.0,2000000.0,8.0,806.0,,,,400000.0, Approved
916.0,4.0, Graduate, Yes,8200000.0,28500000.0,2.0,378.0,,11200000.0,26400000.0,, Approved
917.0,, Not Graduate,,6900000.0,26200000.0,,534.0,14500000.0,11900000.0,,,
918.0,, Not Graduate,,1500000.0,,,400.0,,,4800000.0,, Rejected
,, Graduate, No,6300000.0,18300000.0,18.0,543.0,1800000.0,9400000.0,17700000.0,3500000.0,
920.0,0.0, Not Graduate, Yes,8800000.0,25600000.0,10.0,,25300000.0,,34900000.0,8600000.0, Approved
,4.0, Graduate, Yes,,20700000.0,6.0,684.0,1100000.0,,,6700000.0, Approved
922.0,3.0,, Yes,,6100000.0,8.0,346.0,5500000.0,600000.0,,2900000.0, Rejected
923.0,1.0,, Yes,9200000.0,29200000.0,6.0,669.0,9900000.0,12900000.0,23400000.0,11700000.0, Approved
,2.0, Not Graduate, No,,8000000.0,,566.0,10500000.0,3000000.0,,2700000.0, Approved
925.0,0.0, Not Graduate, Yes,8600000.0,23600000.0,,361.0,25800000.0,5300000.0,24700000.0,, Rejected
926.0,, Graduate, No,3000000.0,8000000.0,6.0,,,,8200000.0,2200000.0, Rejected
927.0,3.0, Not Graduate,,,16300000.0,,335.0,9500000.0,7000000.0,13600000.0,7300000.0, Rejected
928.0,, Graduate, Yes,,20400000.0,,558.0,0.0,13200000.0,27200000.0,10600000.0, Approved
929.0,1.0,, Yes,4000000.0,15600000.0,12.0,436.0,10400000.0,,14800000.0,3200000.0, Rejected
930.0,1.0, Not Graduate, No,2400000.0,5200000.0,2.0,371.0,6100000.0,3100000.0,8500000.0,1400000.0, Rejected
,2.0, Not Graduate, Yes,5500000.0,18400000.0,10.0,,6800000.0,4400000.0,18500000.0,, Rejected
,0.0, Not Graduate, Yes,,24300000.0,,599.0,12900000.0,,26900000.0,, Approved
933.0,0.0, Not Graduate,,7900000.0,24000000.0,20.0,,,,21800000.0,7400000.0,
934.0,2.0, Not Graduate, Yes,6200000.0,21600000.0,20.0,679.0,18600000.0,2500000.0,24500000.0,9100000.0, Approved
935.0,3.0,, Yes,,29200000.0,4.0,,23200000.0,5500000.0,30200000.0,6900000.0,
936.0,, Not Graduate, No,1200000.0,,6.0,819.0,1400000.0,,,900000.0, Approved
937.0,1.0, Graduate, No,4700000.0,11700000.0,,308.0,11800000.0,,15100000.0,3700000.0,
938.0,5.0, Graduate, Yes,5900000.0,15600000.0,,730.0,12600000.0,4700000.0,15900000.0,5900000.0, Approved
939.0,4.0,,,,5100000.0,14.0,312.0,,1000000.0,,1400000.0, Rejected
940.0,3.0,, Yes,4700000.0,12800000.0,,740.0,2200000.0,8600000.0,11700000.0,6100000.0, Approved
941.0,5.0,, Yes,7600000.0,,10.0,522.0,21500000.0,1400000.0,20400000.0,4300000.0, Rejected
942.0,, Graduate, No,7200000.0,,4.0,702.0,15900000.0,7100000.0,22000000.0,9600000.0, Approved
,4.0, Not Graduate, Yes,1400000.0,,16.0,447.0,3600000.0,1200000.0,5300000.0,1000000.0, Rejected
,5.0, Graduate, No,1400000.0,2900000.0,4.0,829.0,800000.0,600000.0,5400000.0,1600000.0, Approved
945.0,2.0,, No,7900000.0,18500000.0,18.0,727.0,,12400000.0,19600000.0,7100000.0, Approved
946.0,5.0, Not Graduate, Yes,7600000.0,18700000.0,,509.0,8500000.0,8500000.0,22200000.0,3700000.0,
947.0,3.0,, Yes,9600000.0,34200000.0,2.0,,2500000.0,2000000.0,,6700000.0, Approved
948.0,1.0, Not Graduate, No,2300000.0,6600000.0,18.0,513.0,,900000.0,9000000.0,1600000.0, Rejected
949.0,2.0, Not Graduate, No,8100000.0,18500000.0,6.0,372.0,19100000.0,10200000.0,,, Rejected
,,, Yes,300000.0,700000.0,4.0,,600000.0,0.0,1200000.0,100000.0, Rejected
951.0,4.0, Graduate, No,4700000.0,10800000.0,20.0,495.0,11300000.0,,17000000.0,4500000.0,
,5.0, Not Graduate,,1100000.0,2500000.0,4.0,827.0,2400000.0,1000000.0,4100000.0,, Approved
,4.0, Not Graduate, No,8600000.0,25100000.0,6.0,,14400000.0,5000000.0,26000000.0,, Approved
954.0,, Graduate, Yes,8700000.0,28100000.0,10.0,,25500000.0,800000.0,25900000.0,, Approved
,0.0,, No,,8600000.0,,,,1000000.0,4400000.0,, Approved
,1.0, Not Graduate, Yes,500000.0,,,883.0,900000.0,,1700000.0,, Approved
957.0,0.0, Not Graduate, Yes,9100000.0,22000000.0,12.0,387.0,25300000.0,15600000.0,31700000.0,7000000.0, Rejected
958.0,,,,2200000.0,8700000.0,12.0,613.0,500000.0,1800000.0,5700000.0,2400000.0, Approved
959.0,0.0, Not Graduate,,2200000.0,8000000.0,14.0,335.0,2800000.0,3700000.0,,2900000.0,
960.0,1.0, Graduate, Yes,9600000.0,34500000.0,,795.0,9500000.0,900000.0,32000000.0,9300000.0, Approved
,1.0, Graduate, Yes,6500000.0,,8.0,369.0,9600000.0,300000.0,17200000.0,8300000.0, Rejected
962.0,4.0, Graduate,,2400000.0,7400000.0,18.0,888.0,2700000.0,1600000.0,7600000.0,3200000.0, Approved
963.0,4.0, Not Graduate, No,,,6.0,742.0,12900000.0,,19800000.0,4300000.0, Approved
964.0,0.0, Graduate, No,5000000.0,,4.0,874.0,,9300000.0,14100000.0,3900000.0, Approved
,1.0, Graduate,,2700000.0,8100000.0,16.0,691.0,2000000.0,3600000.0,8100000.0,, Approved
966.0,3.0,,,,30300000.0,12.0,762.0,12700000.0,3700000.0,,4200000.0,
,1.0, Graduate, No,4400000.0,10700000.0,18.0,324.0,2200000.0,3300000.0,12700000.0,5400000.0, Rejected
,, Not Graduate, No,500000.0,,20.0,777.0,900000.0,300000.0,1300000.0,200000.0, Approved
969.0,0.0,, No,8300000.0,,2.0,662.0,6100000.0,12300000.0,24500000.0,10200000.0, Approved
970.0,2.0, Not Graduate,,6000000.0,13000000.0,12.0,462.0,2100000.0,2500000.0,14600000.0,5600000.0, Rejected
971.0,3.0, Not Graduate, Yes,4000000.0,,14.0,609.0,2100000.0,6900000.0,11700000.0,4600000.0, Approved
972.0,5.0, Graduate,,,11700000.0,,590.0,900000.0,2700000.0,,2300000.0, Approved
973.0,3.0,, Yes,4400000.0,15800000.0,18.0,779.0,7200000.0,5400000.0,14900000.0,3600000.0, Approved
974.0,, Graduate, Yes,,,,641.0,1000000.0,900000.0,5500000.0,2400000.0, Approved
975.0,0.0, Graduate, Yes,5000000.0,18400000.0,12.0,752.0,14600000.0,4000000.0,10500000.0,6500000.0, Approved
976.0,0.0, Graduate, No,,23700000.0,10.0,305.0,22200000.0,11600000.0,17200000.0,12000000.0, Rejected
977.0,4.0, Not Graduate, No,8200000.0,20700000.0,10.0,,10800000.0,7000000.0,25000000.0,10600000.0, Rejected
978.0,2.0, Graduate,,7000000.0,,,833.0,13700000.0,,,9100000.0, Approved
,, Not Graduate, No,2400000.0,,18.0,421.0,3200000.0,1500000.0,,1400000.0,
980.0,, Graduate, No,6600000.0,18800000.0,4.0,639.0,3200000.0,1100000.0,25100000.0,4300000.0, Approved
981.0,3.0, Graduate, No,3200000.0,,,,1500000.0,3700000.0,9200000.0,, Approved
982.0,0.0, Not Graduate,,2600000.0,5400000.0,2.0,,100000.0,4900000.0,6100000.0,2700000.0, Rejected
983.0,3.0, Not Graduate, No,6900000.0,,20.0,310.0,,3600000.0,20400000.0,4800000.0, Rejected
984.0,4.0, Graduate,,4800000.0,14000000.0,2.0,695.0,11300000.0,1700000.0,15400000.0,4600000.0, Approved
985.0,1.0, Not Graduate, Yes,,1200000.0,,355.0,700000.0,300000.0,800000.0,200000.0,
986.0,, Not Graduate, Yes,,14100000.0,12.0,525.0,2100000.0,,14100000.0,5500000.0, Rejected
987.0,5.0, Not Graduate,,700000.0,2400000.0,20.0,330.0,1300000.0,700000.0,2500000.0,500000.0, Rejected
,, Graduate, No,9400000.0,25800000.0,14.0,625.0,28200000.0,15400000.0,30800000.0,11100000.0,
989.0,3.0, Not Graduate, Yes,800000.0,2900000.0,10.0,644.0,600000.0,500000.0,,, Approved
990.0,,,,,14900000.0,4.0,865.0,8200000.0,6200000.0,14900000.0,3500000.0, Approved
991.0,1.0, Graduate, Yes,,14800000.0,6.0,,8500000.0,6000000.0,13600000.0,6400000.0,
992.0,2.0, Not Graduate, No,2300000.0,5000000.0,,884.0,1400000.0,1700000.0,6100000.0,, Approved
993.0,5.0, Graduate,,,26700000.0,10.0,803.0,500000.0,16600000.0,,, Approved
994.0,2.0, Graduate, No,7600000.0,,,800.0,19700000.0,14800000.0,15600000.0,7800000.0, Approved
,2.0,, No,3200000.0,12600000.0,18.0,,,,9600000.0,2000000.0, Approved
,4.0, Not Graduate, No,2400000.0,5000000.0,4.0,716.0,1500000.0,2800000.0,6900000.0,1400000.0, Approved
997.0,0.0, Graduate, Yes,500000.0,1100000.0,,479.0,1500000.0,500000.0,1800000.0,,
998.0,3.0, Not Graduate, Yes,8500000.0,28300000.0,,810.0,,4300000.0,18500000.0,, Approved
999.0,0.0, Graduate, Yes,,,18.0,568.0,18800000.0,,,5300000.0, Approved
1000.0,, Graduate, No,2800000.0,5600000.0,8.0,,0.0,1300000.0,,1900000.0, Approved
1001.0,,, Yes,2900000.0,7000000.0,4.0,806.0,5700000.0,,5900000.0,, Approved
1002.0,, Graduate, Yes,4900000.0,17700000.0,8.0,722.0,9200000.0,7300000.0,16400000.0,3000000.0,
1003.0,, Not Graduate,,9600000.0,20700000.0,14.0,,25800000.0,9800000.0,31800000.0,8200000.0, Rejected
1004.0,3.0, Graduate, Yes,,9800000.0,6.0,,,600000.0,11000000.0,, Rejected
1005.0,3.0, Not Graduate, No,2800000.0,,4.0,461.0,1600000.0,,8900000.0,2800000.0, Rejected
,2.0, Graduate, No,7800000.0,22200000.0,10.0,735.0,9700000.0,4600000.0,,, Approved
,4.0, Graduate, Yes,2500000.0,8400000.0,12.0,761.0,6300000.0,,8400000.0,1600000.0, Approved
1008.0,0.0, Graduate, No,4400000.0,10600000.0,20.0,653.0,6800000.0,4600000.0,16800000.0,5400000.0,
1009.0,0.0, Not Graduate, No,7900000.0,30800000.0,4.0,,5000000.0,14600000.0,,5500000.0,
1010.0,1.0, Graduate, No,8900000.0,22600000.0,18.0,,8400000.0,15500000.0,27900000.0,11700000.0, Approved
,0.0, Graduate,,5600000.0,13400000.0,2.0,460.0,,4100000.0,14800000.0,4100000.0, Rejected
1012.0,1.0, Not Graduate,,1400000.0,3300000.0,8.0,306.0,3200000.0,800000.0,2700000.0,800000.0, Rejected
1013.0,5.0, Graduate,,,1400000.0,4.0,471.0,500000.0,100000.0,1300000.0,300000.0,
1014.0,1.0, Graduate, Yes,5100000.0,15300000.0,4.0,628.0,6900000.0,3300000.0,17600000.0,2700000.0, Approved
1015.0,3.0, Graduate, No,9800000.0,25600000.0,10.0,404.0,24400000.0,6700000.0,,11500000.0, Rejected
,2.0, Graduate, Yes,8600000.0,21600000.0,,804.0,15400000.0,300000.0,26800000.0,7100000.0, Approved
,3.0, Not Graduate, No,,3900000.0,20.0,804.0,900000.0,2500000.0,3200000.0,800000.0, Approved
1018.0,,,,2500000.0,,2.0,502.0,3400000.0,2600000.0,9400000.0,1400000.0, Rejected
,0.0, Graduate, No,9500000.0,22600000.0,6.0,861.0,24700000.0,,29000000.0,5600000.0, Approved
1020.0,2.0, Not Graduate, Yes,3000000.0,7800000.0,14.0,555.0,6600000.0,2700000.0,,1700000.0, Approved
,, Not Graduate, No,,13600000.0,18.0,351.0,1700000.0,3700000.0,14400000.0,7600000.0, Rejected
,, Not Graduate, Yes,7600000.0,,6.0,358.0,20200000.0,2900000.0,22100000.0,, Rejected
1023.0,5.0,, No,8800000.0,18800000.0,14.0,,,,32700000.0,5400000.0,
,4.0, Not Graduate, Yes,,2900000.0,,554.0,,1000000.0,4100000.0,1600000.0, Approved
1025.0,3.0, Graduate,,8700000.0,30500000.0,2.0,443.0,11800000.0,1800000.0,,8100000.0, Approved
,5.0, Not Graduate, No,6100000.0,23600000.0,4.0,,17400000.0,5100000.0,15600000.0,4800000.0,
1027.0,, Not Graduate,,1900000.0,7000000.0,14.0,818.0,4800000.0,,4500000.0,2100000.0, Approved
1028.0,1.0,, No,9900000.0,,,,19400000.0,,,6500000.0,
,0.0, Graduate, No,5800000.0,21100000.0,6.0,414.0,,,16000000.0,5600000.0, Rejected
,2.0, Not Graduate, Yes,9500000.0,37000000.0,8.0,887.0,21800000.0,18300000.0,19200000.0,11700000.0, Approved
1031.0,3.0, Graduate, Yes,7900000.0,26600000.0,12.0,,17100000.0,,22500000.0,8700000.0,
1032.0,1.0,, Yes,1300000.0,4500000.0,14.0,679.0,2700000.0,2100000.0,,1600000.0, Approved
1033.0,4.0,, Yes,700000.0,2600000.0,18.0,478.0,,600000.0,2100000.0,300000.0, Rejected
1034.0,3.0,, No,600000.0,,2.0,,1100000.0,500000.0,2300000.0,, Approved
1035.0,0.0, Graduate, No,9400000.0,,4.0,616.0,15400000.0,5000000.0,25100000.0,, Approved
,, Not Graduate,,,,14.0,842.0,,6700000.0,14600000.0,,
1037.0,3.0, Graduate, Yes,7800000.0,26300000.0,20.0,840.0,,11300000.0,,5300000.0, Approved
1038.0,3.0,, Yes,,,,430.0,2000000.0,8000000.0,26100000.0,5300000.0, Rejected
1039.0,, Not Graduate, No,2700000.0,7000000.0,4.0,351.0,1100000.0,2300000.0,8300000.0,, Rejected
1040.0,5.0, Not Graduate, No,600000.0,,4.0,,0.0,0.0,,, Rejected
1041.0,3.0, Not Graduate,,8000000.0,28800000.0,10.0,,18800000.0,7500000.0,,11900000.0, Approved
1042.0,, Not Graduate, Yes,4000000.0,11000000.0,,799.0,4400000.0,6100000.0,14700000.0,4200000.0, Approved
,1.0,, Yes,3300000.0,,2.0,550.0,6000000.0,3800000.0,11000000.0,4700000.0, Approved
1044.0,2.0, Graduate, No,5800000.0,13300000.0,,878.0,8400000.0,5400000.0,18600000.0,4500000.0,
1045.0,, Graduate, Yes,2400000.0,4800000.0,12.0,895.0,6800000.0,300000.0,7300000.0,3300000.0, Approved
1046.0,4.0,, No,7600000.0,29700000.0,6.0,,,2900000.0,,11000000.0,
1047.0,2.0,, Yes,2500000.0,,12.0,325.0,5800000.0,1600000.0,6400000.0,3600000.0, Rejected
1048.0,2.0, Graduate, No,3300000.0,11800000.0,4.0,,,3700000.0,6800000.0,2600000.0, Approved
1049.0,, Graduate, No,,30300000.0,2.0,612.0,,4600000.0,32100000.0,,
,0.0, Graduate, Yes,1000000.0,3800000.0,8.0,,,1000000.0,,1300000.0, Approved
1051.0,0.0,, Yes,2500000.0,8800000.0,14.0,389.0,7300000.0,1400000.0,8500000.0,, Rejected
1052.0,, Graduate, No,,6800000.0,4.0,782.0,100000.0,3400000.0,4900000.0,, Approved
1053.0,3.0, Graduate, No,3100000.0,8500000.0,12.0,493.0,8700000.0,5100000.0,12000000.0,2000000.0, Rejected
1054.0,, Graduate, Yes,6000000.0,,,629.0,2500000.0,0.0,19200000.0,, Approved
1055.0,5.0,, No,6500000.0,21600000.0,10.0,419.0,1600000.0,,22300000.0,6600000.0, Rejected
1056.0,2.0, Not Graduate,,5900000.0,,2.0,444.0,14300000.0,4300000.0,20300000.0,,
1057.0,5.0, Not Graduate, Yes,,15800000.0,,,9200000.0,9900000.0,17400000.0,7100000.0, Rejected
1058.0,0.0, Graduate, Yes,3800000.0,11200000.0,,479.0,1100000.0,6400000.0,12000000.0,, Rejected
1059.0,3.0,, Yes,,11400000.0,,424.0,,4200000.0,10900000.0,1500000.0, Rejected
,0.0, Graduate,,4300000.0,16900000.0,18.0,469.0,200000.0,5800000.0,12000000.0,, Rejected
,, Not Graduate,,3500000.0,,2.0,897.0,7900000.0,,12600000.0,1800000.0, Approved
,3.0, Not Graduate, No,,500000.0,2.0,477.0,700000.0,200000.0,800000.0,400000.0, Rejected
,3.0, Not Graduate,,600000.0,1400000.0,16.0,,600000.0,,2400000.0,900000.0, Rejected
1064.0,0.0,, Yes,800000.0,,4.0,752.0,,1100000.0,3200000.0,400000.0, Approved
1065.0,0.0, Not Graduate, Yes,5600000.0,19100000.0,14.0,875.0,16700000.0,4700000.0,15100000.0,7700000.0, Approved
,2.0, Not Graduate, Yes,1800000.0,3600000.0,,343.0,,1100000.0,6200000.0,, Rejected
1067.0,,, No,6800000.0,20800000.0,20.0,819.0,,,26700000.0,8000000.0, Approved
1068.0,2.0, Graduate, Yes,4200000.0,16800000.0,2.0,433.0,3300000.0,0.0,14100000.0,3700000.0, Approved
1069.0,1.0,, Yes,200000.0,400000.0,6.0,768.0,300000.0,100000.0,600000.0,0.0,
1070.0,2.0, Graduate, Yes,8500000.0,31800000.0,6.0,714.0,17000000.0,900000.0,26600000.0,, Approved
,, Not Graduate, Yes,2800000.0,10100000.0,,531.0,2900000.0,2900000.0,7200000.0,, Rejected
1072.0,0.0,, Yes,3600000.0,8600000.0,6.0,529.0,,,11300000.0,, Rejected
,1.0, Not Graduate, No,6200000.0,19500000.0,20.0,,,7100000.0,22400000.0,8000000.0, Rejected
,,,,,10000000.0,2.0,584.0,6500000.0,2700000.0,7700000.0,3400000.0,
1075.0,, Graduate, No,,22900000.0,4.0,501.0,3900000.0,,17300000.0,4400000.0, Approved
1076.0,2.0,, No,6300000.0,24500000.0,18.0,848.0,10200000.0,3500000.0,18200000.0,8200000.0, Approved
1077.0,4.0, Not Graduate,,8800000.0,19100000.0,6.0,,17600000.0,8800000.0,20600000.0,12400000.0, Approved
1078.0,1.0, Graduate, No,5900000.0,13000000.0,2.0,,,5000000.0,12000000.0,, Rejected
,5.0, Not Graduate, Yes,9800000.0,37900000.0,18.0,301.0,6700000.0,,34300000.0,, Rejected
1080.0,2.0,,,3300000.0,8300000.0,6.0,,4700000.0,3100000.0,8300000.0,4600000.0, Approved
1081.0,,,,300000.0,500000.0,14.0,448.0,,100000.0,800000.0,, Rejected
1082.0,1.0,, Yes,4800000.0,11600000.0,16.0,696.0,1400000.0,9400000.0,11800000.0,6500000.0,
1083.0,1.0, Graduate, No,7500000.0,28300000.0,16.0,707.0,,1100000.0,16300000.0,, Approved
1084.0,2.0,, No,8600000.0,21700000.0,4.0,429.0,5500000.0,10800000.0,30900000.0,6000000.0,
1085.0,4.0, Not Graduate, No,8900000.0,21100000.0,6.0,631.0,4200000.0,200000.0,25800000.0,6200000.0,
1086.0,5.0, Not Graduate,,9600000.0,,4.0,,22900000.0,3500000.0,36600000.0,13200000.0, Approved
1087.0,0.0,, Yes,7700000.0,18100000.0,18.0,705.0,,5100000.0,23800000.0,6300000.0,
,3.0, Not Graduate, Yes,,15200000.0,2.0,709.0,,12500000.0,20700000.0,4000000.0, Approved
1089.0,4.0, Not Graduate,,,,14.0,739.0,1900000.0,9000000.0,20400000.0,4400000.0, Approved
1090.0,, Graduate, No,5100000.0,11000000.0,,336.0,-100000.0,5800000.0,11600000.0,7500000.0, Rejected
1091.0,4.0, Graduate, No,9400000.0,32600000.0,4.0,898.0,18200000.0,4000000.0,22000000.0,10200000.0, Approved
1092.0,4.0, Not Graduate, Yes,600000.0,,6.0,,1300000.0,,2200000.0,300000.0,
1093.0,, Graduate, No,5100000.0,13300000.0,4.0,589.0,11200000.0,2700000.0,20200000.0,6100000.0,
1094.0,2.0, Graduate, Yes,3800000.0,14400000.0,2.0,,2300000.0,,7600000.0,2400000.0,
1095.0,2.0,, Yes,5300000.0,21200000.0,14.0,516.0,2200000.0,,20900000.0,, Rejected
1096.0,5.0, Not Graduate, No,1100000.0,3600000.0,12.0,,1300000.0,700000.0,3100000.0,1400000.0,
1097.0,3.0, Not Graduate, No,6400000.0,14400000.0,10.0,546.0,,10000000.0,21200000.0,5100000.0, Rejected
1098.0,0.0,, Yes,5100000.0,14500000.0,14.0,559.0,11000000.0,1100000.0,12300000.0,6000000.0,
1099.0,3.0, Graduate, Yes,5300000.0,,2.0,350.0,15800000.0,3100000.0,14300000.0,6800000.0, Approved
,, Graduate,,,18700000.0,8.0,,,4100000.0,17100000.0,6900000.0, Approved
1101.0,2.0,, No,4000000.0,9400000.0,,874.0,4400000.0,3700000.0,10200000.0,4800000.0, Approved
1102.0,2.0,, Yes,3900000.0,11600000.0,8.0,808.0,,3100000.0,12900000.0,5000000.0, Approved
1103.0,1.0, Graduate, Yes,1600000.0,4900000.0,16.0,487.0,4300000.0,1100000.0,3900000.0,2000000.0, Rejected
,3.0, Graduate, No,2700000.0,7800000.0,14.0,870.0,,5300000.0,5700000.0,2100000.0, Approved
1105.0,, Graduate, No,1400000.0,3800000.0,8.0,840.0,,200000.0,5300000.0,1500000.0, Approved
,, Not Graduate, Yes,8000000.0,,18.0,682.0,,8900000.0,19000000.0,5300000.0, Approved
1107.0,3.0, Graduate, Yes,8200000.0,,10.0,668.0,23800000.0,4500000.0,,10900000.0, Approved
